step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,average_rewards,total_queued,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0.0,0,0,0.0
5.0,2,0.0,0.0,2.25787221150822,1,0.0,0.040650859880479895,1,0.0,0.045736666457607746,0,0.0,0.18668903606388249,0,0.0,0.388966344545974,-0.15,2,2,0.0
10.0,1,0.0,0.0,7.431282280004635,0,0.0,0.4928711964517826,0,0.0,0.6313960625844708,0,0.0,0.5224219000611453,1,0.0,0.5363415186749975,-0.075,1,1,0.0
15.0,1,0.0,0.0,9.081327661400927,0,0.0,0.6471832997372539,0,0.0,0.6556615772234976,0,0.0,0.8136236867201191,1,0.0,0.50379473561292,-0.075,1,1,0.0
20.0,5,5.0,0.10869565217391304,9.246128475185083,1,0.0,0.7233824748392885,1,0.0,0.6581753104183824,0,0.0,0.8049756414435091,3,5.0,0.47760267978841964,-0.375,5,5,5.0
25.0,6,23.0,0.42592592592592593,9.403580390668163,1,0.0,0.6641685209555156,1,5.0,0.7002843996147886,1,0.0,0.7461092647843638,3,18.0,0.5865268081905758,-0.45,6,6,23.0
30.0,16,67.0,1.098360655737705,7.755100054824745,3,5.0,0.6172890965022038,5,19.0,0.42209073747817843,3,4.0,0.47117102542560013,5,39.0,0.5743763422727183,-1.2,16,16,67.0
35.0,25,156.0,2.136986301369863,5.507355886529468,4,18.0,0.47108348003267686,8,49.0,0.3508021217203778,3,18.0,0.36050631717479814,10,71.0,0.29729345993192535,-1.875,25,25,156.0
40.0,38,312.0,3.9,5.217008939257772,12,56.0,0.3588439332542748,8,88.0,0.3067311471806355,6,48.0,0.4790278763531463,12,120.0,0.2812004388860577,-2.85,38,38,312.0
45.0,48,516.0,5.931034482758621,4.72460240636125,14,117.0,0.265776634354467,12,139.0,0.3002907155213773,8,80.0,0.4383427734149378,14,180.0,0.33818342384568617,-3.6,48,48,516.0
50.0,54,746.0,7.3861386138613865,4.645895432609681,16,193.0,0.3293761174052787,15,206.0,0.23040492785918718,9,109.0,0.38740780116790835,14,242.0,0.35970124853596375,-4.05,54,54,750.0
55.0,57,1021.0,9.116071428571429,4.250502545975253,17,278.0,0.33540071521785625,15,281.0,0.235010592964616,11,158.0,0.34558785229186856,14,308.0,0.2822239206160267,-4.275,57,57,1025.0
60.0,71,1340.0,10.894308943089431,4.0056779886897536,19,369.0,0.27160333245097545,18,363.0,0.265696414875612,15,224.0,0.32159453120442955,19,388.0,0.2353275259319883,-5.325,71,71,1344.0
65.0,80,1718.0,13.317829457364342,3.6900708455299043,24,481.0,0.15803772435085578,19,455.0,0.29438159663414987,16,304.0,0.3250962050311888,21,482.0,0.22024578829633373,-6.0,80,80,1722.0
70.0,94,2153.0,15.489208633093526,2.808088401555609,29,614.0,0.11271910311091743,23,560.0,0.14562358653913948,17,388.0,0.2813966472553364,25,595.0,0.19914683252581428,-7.05,94,94,2157.0
75.0,110,2658.0,17.95945945945946,2.5738791862752066,31,760.0,0.1136220114657836,27,687.0,0.08741492075284757,22,482.0,0.24644785728485732,30,733.0,0.202163247254903,-8.25,110,110,2662.0
80.0,117,3221.0,20.257861635220127,2.1700177317234486,32,919.0,0.13318904424050262,27,821.0,0.04145029601387348,25,596.0,0.21823120402720142,33,889.0,0.17488823464926004,-8.775,117,117,3225.0
85.0,132,3832.0,22.27906976744186,2.005182217756414,34,1083.0,0.0728561756517577,30,961.0,0.11504763343534381,30,732.0,0.22476108169721853,38,1060.0,0.14540085852681578,-9.9,132,132,3836.0
90.0,135,4226.0,23.34806629834254,2.177342184579216,37,1257.0,0.07366034131020145,29,1104.0,0.16980410893738052,29,761.0,0.22258269727203764,40,1254.0,0.14010679729932615,-10.125,135,135,4376.0
95.0,134,4476.0,23.3125,2.1923950414033064,37,1438.0,0.13171317240530678,32,1258.0,0.1487002013422201,28,758.0,0.1775478138883109,37,1328.0,0.1408374558076684,-10.05,134,134,4782.0
100.0,135,4942.0,24.465346534653467,2.5953635940045747,39,1625.0,0.13626994885980773,34,1425.0,0.18583248505952912,27,894.0,0.1978965771457096,35,1356.0,0.18520367608391936,-10.125,135,135,5300.0
105.0,147,5627.0,27.44878048780488,2.3704779774774734,41,1825.0,0.10641629041377,39,1605.0,0.12266855210977586,31,1030.0,0.19888783333318158,36,1514.0,0.166546178156082,-11.025,147,147,5974.0
110.0,162,6401.0,31.224390243902437,1.6515071244030288,44,2040.0,0.08331853210176521,42,1809.0,0.09161556582048554,36,1200.0,0.11476519686591916,40,1702.0,0.10123073898698268,-12.15,162,162,6751.0
115.0,181,7264.0,35.43414634146342,1.0122215849190719,47,2270.0,0.04175288057590938,46,2030.0,0.062479914342632926,44,1400.0,0.02295286292920888,44,1914.0,0.01899415776571878,-13.575,181,181,7614.0
120.0,190,8199.0,40.58910891089109,0.5072644159470052,50,2515.0,0.051456850813433236,48,2267.0,0.01561629461272558,46,1625.0,0.002347887773564443,46,2140.0,3.014103164760927e-06,-14.25,190,190,8547.0
125.0,188,8655.0,43.059701492537314,0.4389470253481153,46,2593.0,0.04663512872441947,49,2416.0,0.0007981918364975056,47,1857.0,1.2041855985163183e-05,46,2370.0,3.7701333701574374e-07,-14.1,188,188,9236.0
130.0,186,9183.0,46.14572864321608,0.49272126930165483,43,2582.0,0.02776614712015076,50,2670.0,0.05410193418848659,47,2092.0,0.010048720589533681,46,2600.0,0.0,-13.95,186,186,9944.0
135.0,185,9850.0,49.74747474747475,0.3607078648637265,40,2781.0,0.02871546411716898,51,2921.0,0.03806902045433393,48,2329.0,2.9072422378045637e-05,46,2830.0,0.0,-13.875,185,185,10861.0
140.0,187,10672.0,53.898989898989896,0.24406018019719294,40,2976.0,0.0308047988909146,53,3179.0,0.004593810914275272,48,2571.0,0.0005125396184112509,46,3060.0,0.0,-14.025,187,187,11786.0
145.0,192,11620.0,58.686868686868685,0.15490345594112426,43,3182.0,0.00781908857747135,54,3447.0,1.860319193386711e-05,49,2815.0,1.85419390755995e-06,46,3290.0,0.0,-14.4,192,192,12734.0
150.0,188,12156.0,61.70558375634518,0.21403948342533416,46,3405.0,0.0005950666639310089,52,3702.0,0.004458307019563902,49,3060.0,0.0,41,3300.0,0.015332086935091542,-14.1,188,188,13467.0
155.0,188,12859.0,66.28350515463917,0.16012559700184212,47,3640.0,1.2182760933231052e-05,53,3959.0,0.0001324031231151764,49,3305.0,0.0,39,3458.0,0.00790154645975421,-14.1,188,188,14362.0
160.0,190,13805.0,71.15979381443299,0.13980564883951063,47,3875.0,2.025122357615329e-07,53,4224.0,0.0,49,3550.0,0.0,41,3659.0,0.0008003651228658382,-14.25,190,190,15308.0
165.0,192,14764.0,76.10309278350516,0.13614141322970325,47,4110.0,1.5618025960605263e-07,53,4489.0,0.0,49,3795.0,0.0,43,3873.0,7.313566860121386e-06,-14.4,192,192,16267.0
170.0,192,15724.0,81.47150259067358,0.05987047591863195,47,4345.0,0.0,53,4754.0,0.0,49,4040.0,0.0,43,4088.0,0.0,-14.4,192,192,17227.0
175.0,192,16684.0,86.89583333333333,6.064153758858596e-07,47,4580.0,2.3818011124184745e-07,53,5019.0,0.0,49,4285.0,0.0,43,4303.0,0.0,-14.4,192,192,18187.0
180.0,192,17644.0,91.89583333333333,0.0,47,4815.0,0.0,53,5284.0,0.0,49,4530.0,0.0,43,4518.0,0.0,-14.4,192,192,19147.0
185.0,192,18604.0,96.89583333333333,0.0,47,5050.0,0.0,53,5549.0,0.0,49,4775.0,0.0,43,4733.0,0.0,-14.4,192,192,20107.0
190.0,192,19564.0,101.89583333333333,6.429459645575566e-07,47,5285.0,0.0,53,5814.0,0.0,49,5020.0,1.74147844535878e-07,43,4948.0,0.0,-14.4,192,192,21067.0
195.0,192,20524.0,106.89583333333333,1.1436418552987143e-06,47,5520.0,0.0,53,6079.0,0.0,49,5265.0,3.4701649056032634e-07,43,5163.0,0.0,-14.4,192,192,22027.0
200.0,192,21484.0,111.89583333333333,5.862948477760628e-07,47,5755.0,0.0,53,6344.0,0.0,49,5510.0,1.7790008258810075e-07,43,5378.0,0.0,-14.4,192,192,22987.0
205.0,192,22444.0,116.89583333333333,0.0,47,5990.0,0.0,53,6609.0,0.0,49,5755.0,0.0,43,5593.0,0.0,-14.4,192,192,23947.0
210.0,192,23404.0,121.89583333333333,0.0,47,6225.0,0.0,53,6874.0,0.0,49,6000.0,0.0,43,5808.0,0.0,-14.4,192,192,24907.0
215.0,192,24364.0,126.89583333333333,0.0,47,6460.0,0.0,53,7139.0,0.0,49,6245.0,0.0,43,6023.0,0.0,-14.4,192,192,25867.0
220.0,192,25324.0,131.89583333333334,0.0,47,6695.0,0.0,53,7404.0,0.0,49,6490.0,0.0,43,6238.0,0.0,-14.4,192,192,26827.0
225.0,192,26284.0,136.89583333333334,0.0,47,6930.0,0.0,53,7669.0,0.0,49,6735.0,0.0,43,6453.0,0.0,-14.4,192,192,27787.0
230.0,186,26134.0,136.11458333333334,0.10989324300290364,47,7165.0,0.0,47,7547.0,0.012602159111364912,49,6980.0,0.0,43,6668.0,0.0,-13.95,186,186,28360.0
235.0,176,25546.0,133.05208333333334,0.523145564558774,47,7402.0,0.0360129235626876,37,7029.0,0.05169709155716064,49,7225.0,0.0,43,6883.0,0.0,-13.2,176,176,28539.0
240.0,173,25627.0,133.47395833333334,0.687560944277556,47,7637.0,0.06714993240579543,34,7012.0,0.06268715644366457,49,7470.0,0.0,43,7098.0,0.0,-12.975,173,173,29217.0
245.0,168,24875.0,129.55729166666666,0.5315307628054211,41,7486.0,0.0372779401333833,35,7184.0,0.04802441795150324,49,7715.0,0.0,43,7313.0,0.0,-12.6,168,168,29698.0
250.0,168,24085.0,126.76315789473684,0.6421339404914781,35,6956.0,0.045046650865360485,41,7373.0,0.06362386426168218,49,7960.0,0.0,43,7528.0,0.0,-12.6,168,168,29817.0
255.0,166,23993.0,126.94708994708995,0.44145440590978,30,6909.0,0.05124928142279373,44,7582.0,0.017743050014208207,49,8207.0,0.00809183104767653,43,7743.0,0.0,-12.45,166,166,30441.0
260.0,159,21768.0,115.7872340425532,0.6284854754722902,30,6655.0,0.04803742009159461,49,7818.0,0.00018758503596675994,43,8030.0,0.0601104964495028,37,7504.0,0.01306338835886436,-11.925,159,159,30007.0
265.0,142,18925.0,101.74731182795699,1.3178782368793944,28,6770.0,0.03891494172541405,49,8063.0,1.1629610952099783e-06,37,7458.0,0.12576711045831848,28,6633.0,0.07797975842326213,-10.65,142,142,28924.0
270.0,148,18039.0,98.57377049180327,1.0518411026953227,35,6920.0,0.01466681635968896,49,8308.0,2.775195414289462e-07,35,7479.0,0.09431362278393843,29,6586.0,0.06060798970942103,-11.1,148,148,29293.0
275.0,155,17398.0,95.07103825136612,0.7253415418371023,37,7100.0,0.01665277499544421,49,8553.0,1.6105466436393023e-07,37,7659.0,0.04128167442751095,32,6728.0,0.008095368766292656,-11.625,155,155,30040.0
280.0,153,17105.0,95.55865921787709,0.49771615909848704,38,7265.0,0.02797078600528017,49,8798.0,2.516087181870498e-07,38,7843.0,0.01660825976651019,28,6550.0,0.0219622855401753,-11.475,153,153,30456.0
285.0,158,16975.0,95.90395480225989,0.2792539846113079,39,7458.0,0.012152119446060771,49,9043.0,0.0,42,8045.0,0.004529119588480115,28,6449.0,0.023348444787759742,-11.85,158,158,30995.0
290.0,165,17588.0,99.36723163841808,0.3338313201846853,40,7656.0,6.025301635669375e-07,49,9292.0,0.03915062911275566,46,8265.0,0.015511020720530594,30,6164.0,0.02298034014004155,-12.375,165,165,31377.0
295.0,170,18388.0,103.88700564971751,0.13193114284202717,40,7856.0,0.0,50,9541.0,0.006553721918653349,47,8499.0,0.020783486988893225,33,6312.0,0.009942982417225707,-12.75,170,170,32208.0
300.0,174,19213.0,108.54802259887006,0.061743236299882445,40,8056.0,2.0997834874843767e-07,53,9803.0,4.368560191967657e-06,47,8734.0,5.267588248779774e-07,34,6485.0,0.0046784285164283785,-13.05,174,174,33078.0
305.0,172,19982.0,112.89265536723164,0.0801271290459057,40,8256.0,0.0,53,10068.0,0.0,47,8969.0,0.0,32,6646.0,0.0038947968099261993,-12.9,172,172,33939.0
310.0,171,20773.0,117.36158192090396,0.08485172192305022,40,8456.0,0.0,53,10333.0,0.0,47,9204.0,0.0,31,6806.0,0.004345749867196851,-12.825,171,171,34799.0
315.0,175,21639.0,122.2542372881356,0.0720233714717734,40,8656.0,0.0,53,10598.0,0.0,47,9439.0,0.0,35,6972.0,0.0007429980565624053,-13.125,175,175,35665.0
320.0,176,22519.0,127.22598870056497,0.06681161401467095,40,8856.0,0.0,53,10863.0,0.0,47,9674.0,0.0,36,7152.0,1.91417357767184e-05,-13.2,176,176,36545.0
325.0,176,23399.0,132.94886363636363,6.740522962494486e-07,40,9056.0,0.0,53,11128.0,0.0,47,9909.0,0.0,36,7332.0,2.0180965335618158e-07,-13.2,176,176,37425.0
330.0,176,24279.0,137.94886363636363,0.0,40,9256.0,0.0,53,11393.0,0.0,47,10144.0,0.0,36,7512.0,0.0,-13.2,176,176,38305.0
335.0,173,25035.0,142.2443181818182,0.05994306794562993,40,9456.0,0.0,53,11658.0,0.0,47,10379.0,0.0,33,7478.0,0.008238812756278854,-12.975,173,173,38971.0
340.0,172,25816.0,146.6818181818182,0.17408770651020292,40,9656.0,0.0,54,11926.0,5.437154593333562e-05,47,10614.0,0.015522582123715973,31,7193.0,0.026530135934665376,-12.9,172,172,39389.0
345.0,173,26678.0,151.57954545454547,0.14952744930819958,40,9856.0,0.0,54,12196.0,2.913098021908161e-07,47,10849.0,0.038333988913239,32,7350.0,0.0004329380385611901,-12.975,173,173,40251.0
350.0,174,27547.0,157.41142857142856,0.07246889488611676,40,10056.0,0.0,54,12466.0,0.0,47,11084.0,0.018588626610825474,33,7514.0,2.0703609621195826e-06,-13.05,174,174,41120.0
355.0,174,28417.0,163.316091954023,5.764509235213023e-07,40,10256.0,1.7824840723531207e-07,54,12736.0,0.0,47,11319.0,0.0,33,7679.0,0.0,-13.05,174,174,41990.0
360.0,174,29287.0,168.316091954023,0.0,40,10456.0,0.0,54,13006.0,0.0,47,11554.0,0.0,33,7844.0,0.0,-13.05,174,174,42860.0
365.0,174,30157.0,173.316091954023,0.0,40,10656.0,0.0,54,13276.0,0.0,47,11789.0,0.0,33,8009.0,0.0,-13.05,174,174,43730.0
370.0,174,31027.0,178.316091954023,0.0,40,10856.0,0.0,54,13546.0,0.0,47,12024.0,0.0,33,8174.0,0.0,-13.05,174,174,44600.0
375.0,174,31897.0,183.316091954023,0.0,40,11056.0,0.0,54,13816.0,0.0,47,12259.0,0.0,33,8339.0,0.0,-13.05,174,174,45470.0
380.0,174,32767.0,188.316091954023,0.0,40,11256.0,0.0,54,14086.0,0.0,47,12494.0,0.0,33,8504.0,0.0,-13.05,174,174,46340.0
385.0,174,33637.0,193.316091954023,0.0,40,11456.0,0.0,54,14356.0,0.0,47,12729.0,0.0,33,8669.0,0.0,-13.05,174,174,47210.0
390.0,174,34507.0,198.316091954023,0.0,40,11656.0,0.0,54,14626.0,0.0,47,12964.0,0.0,33,8834.0,0.0,-13.05,174,174,48080.0
395.0,174,35377.0,203.316091954023,0.0,40,11856.0,0.0,54,14896.0,0.0,47,13199.0,0.0,33,8999.0,0.0,-13.05,174,174,48950.0
400.0,174,36247.0,208.316091954023,0.0,40,12056.0,0.0,54,15166.0,0.0,47,13434.0,0.0,33,9164.0,0.0,-13.05,174,174,49820.0
405.0,174,37117.0,213.316091954023,0.0,40,12256.0,0.0,54,15436.0,0.0,47,13669.0,0.0,33,9329.0,0.0,-13.05,174,174,50690.0
410.0,174,37987.0,218.316091954023,0.0,40,12456.0,0.0,54,15706.0,0.0,47,13904.0,0.0,33,9494.0,0.0,-13.05,174,174,51560.0
415.0,174,38857.0,223.316091954023,0.0,40,12656.0,0.0,54,15976.0,0.0,47,14139.0,0.0,33,9659.0,0.0,-13.05,174,174,52430.0
420.0,168,38645.0,222.0977011494253,0.1235057991831988,40,12856.0,0.0,48,15558.0,0.012570896688561902,47,14374.0,0.0,33,9824.0,0.0,-12.6,168,168,52612.0
425.0,158,37747.0,218.1907514450867,0.5138347595887385,40,13058.0,0.03945410246349722,38,14475.0,0.0517918621204967,47,14609.0,0.0,33,9989.0,0.0,-11.85,158,158,52131.0
430.0,153,37532.0,220.7764705882353,0.626343296529136,40,13258.0,0.06666004879888399,33,13766.0,0.06319655986715207,47,14844.0,0.0,33,10154.0,0.0,-11.475,153,153,52022.0
435.0,155,37932.0,225.78571428571428,0.35534028720040295,40,13456.0,0.022250502483040533,35,13935.0,0.03068548470586888,47,15079.0,0.0,33,10319.0,0.0,-11.625,155,155,52789.0
440.0,160,38723.0,231.874251497006,0.1591302101714499,40,13656.0,0.0,40,14126.0,0.012686254912792556,47,15314.0,0.008356908742530235,33,10484.0,0.0,-12.0,160,160,53580.0
445.0,163,39435.0,237.56024096385542,0.00983272412508126,40,13856.0,0.0,43,14334.0,0.001259297473869349,48,15552.0,1.3505105938577301e-06,32,10350.0,0.00151065772012258,-12.225,163,163,54092.0
450.0,166,40263.0,242.54819277108433,0.0001203253652363954,40,14056.0,0.0,45,14558.0,3.0381257206924598e-05,48,15792.0,0.0,33,10514.0,2.354576845157647e-07,-12.45,166,166,54920.0
455.0,166,41093.0,247.54819277108433,1.3192209748911804e-06,40,14256.0,0.0,45,14783.0,3.4939004383912577e-07,48,16032.0,0.0,33,10679.0,0.0,-12.45,166,166,55750.0
460.0,166,41923.0,252.54819277108433,0.0,40,14456.0,0.0,45,15008.0,0.0,48,16272.0,0.0,33,10844.0,0.0,-12.45,166,166,56580.0
465.0,166,42753.0,257.54819277108436,0.0,40,14656.0,0.0,45,15233.0,0.0,48,16512.0,0.0,33,11009.0,0.0,-12.45,166,166,57410.0
470.0,166,43583.0,262.54819277108436,0.0,40,14856.0,0.0,45,15458.0,0.0,48,16752.0,0.0,33,11174.0,0.0,-12.45,166,166,58240.0
475.0,166,44413.0,267.54819277108436,0.0,40,15056.0,0.0,45,15683.0,0.0,48,16992.0,0.0,33,11339.0,0.0,-12.45,166,166,59070.0
480.0,166,45243.0,272.54819277108436,0.0,40,15256.0,0.0,45,15908.0,0.0,48,17232.0,0.0,33,11504.0,0.0,-12.45,166,166,59900.0
485.0,166,46073.0,277.54819277108436,0.0,40,15456.0,0.0,45,16133.0,0.0,48,17472.0,0.0,33,11669.0,0.0,-12.45,166,166,60730.0
490.0,166,46903.0,282.54819277108436,0.0,40,15656.0,0.0,45,16358.0,0.0,48,17712.0,0.0,33,11834.0,0.0,-12.45,166,166,61560.0
495.0,166,47733.0,287.54819277108436,0.0,40,15856.0,0.0,45,16583.0,0.0,48,17952.0,0.0,33,11999.0,0.0,-12.45,166,166,62390.0
500.0,166,48563.0,292.54819277108436,0.0,40,16056.0,0.0,45,16808.0,0.0,48,18192.0,0.0,33,12164.0,0.0,-12.45,166,166,63220.0
505.0,166,49393.0,297.54819277108436,0.0,40,16256.0,0.0,45,17033.0,0.0,48,18432.0,0.0,33,12329.0,0.0,-12.45,166,166,64050.0
510.0,166,50223.0,302.54819277108436,0.0,40,16456.0,0.0,45,17258.0,0.0,48,18672.0,0.0,33,12494.0,0.0,-12.45,166,166,64880.0
515.0,160,50558.0,304.56626506024094,0.11898631817675712,40,16656.0,0.0,39,16681.0,0.01370116861130155,48,18912.0,0.0,33,12659.0,0.0,-12.0,160,160,64908.0
520.0,156,51017.0,309.1939393939394,0.43867728677126494,40,16858.0,0.03998916667269467,35,15645.0,0.035718886811469126,48,19152.0,0.0,33,12824.0,0.0,-11.7,156,156,64479.0
525.0,149,50364.0,305.23636363636365,0.6178125635537712,40,17058.0,0.06283738209216277,32,15810.0,0.03176500107992956,48,19394.0,0.0085739847511112,29,12294.0,0.010360087018258279,-11.175,149,149,64556.0
530.0,144,49331.0,298.9757575757576,0.7172455613014496,40,17256.0,0.01847086865117282,34,15973.0,0.020572449263382645,48,19634.0,0.05221466799531887,22,11501.0,0.031986942044556876,-10.8,144,144,64364.0
535.0,148,48686.0,296.8658536585366,0.577729373075818,41,17460.0,1.678774142262226e-06,37,16151.0,0.0021288442745977573,49,19876.0,0.05272408869312425,21,11602.0,0.01969637430664424,-11.1,148,148,65089.0
540.0,147,48296.0,296.29447852760734,0.4469875354040823,41,17665.0,0.019553673399542854,39,16344.0,4.2541820376465516e-05,49,20119.0,0.0,18,11702.0,0.024840718619868495,-11.025,147,147,65830.0
545.0,149,49034.0,302.679012345679,0.3002637592256703,41,17870.0,0.016420535084077318,39,16539.0,1.8197890730446668e-07,49,20364.0,0.0,20,11797.0,0.018914568582887047,-11.175,149,149,66570.0
550.0,151,49752.0,309.01863354037266,0.1222217664058774,43,18082.0,2.02729725705305e-06,39,16734.0,0.0,49,20609.0,0.0,20,11894.0,0.013335682542133888,-11.325,151,151,67319.0
555.0,153,50507.0,313.7080745341615,0.10463983472336859,43,18297.0,0.0,39,16929.0,0.0,49,20854.0,0.0,22,12001.0,0.005660421459906812,-11.475,153,153,68081.0
560.0,153,51222.0,320.1375,0.013586552588963529,43,18512.0,0.0,39,17124.0,0.0,49,21099.0,0.0,22,12107.0,0.005487373403141085,-11.475,153,153,68842.0
565.0,157,51981.0,324.88125,0.005507187585533693,43,18727.0,0.0,39,17319.0,0.0,49,21344.0,0.0,26,12226.0,0.0022964735037490857,-11.775,157,157,69616.0
570.0,159,52758.0,329.7375,0.0020364074769203223,43,18942.0,0.0,39,17514.0,0.0,49,21589.0,0.0,28,12358.0,0.000849846005387165,-11.925,159,159,70403.0
575.0,157,52627.0,328.91875,0.06257806156215442,40,18647.0,0.008752978311912633,39,17709.0,0.0,49,21836.0,0.008187424975543239,29,12501.0,5.249140438777317e-05,-11.775,157,157,70693.0
580.0,152,51869.0,324.18125,0.3122680358560784,35,17841.0,0.036866543205271954,39,17904.0,0.017160982571367354,49,22081.0,0.01946287057409218,29,12646.0,4.448755828481143e-07,-11.4,152,152,70472.0
585.0,147,50437.0,315.23125,0.32946392277805225,34,17523.0,0.04148767724826515,41,18103.0,0.00010651689335426346,43,21492.0,0.03659574152734409,29,12791.0,0.0,-11.025,147,147,69909.0
590.0,146,49624.0,310.15,0.5590546934059069,37,17702.0,0.0020163952616595836,41,18308.0,0.0,39,20092.0,0.043861834684396125,29,12938.0,0.05634042048812042,-10.95,146,146,69040.0
595.0,146,49120.0,307.0,0.4265364578999816,39,17894.0,9.059443649440909e-05,41,18513.0,0.0,36,20276.0,0.012170381470553328,30,13084.0,0.043274515238360296,-10.95,146,146,69767.0
600.0,145,48774.0,304.8375,0.36161304743946154,39,18089.0,0.0,41,18718.0,0.0,34,20452.0,0.013543289387971079,31,13238.0,0.018655729246395178,-10.875,145,145,70497.0
605.0,145,49349.0,310.37106918238993,0.2600000325321084,38,18210.0,0.0,41,18923.0,0.0,34,20623.0,0.010224739859396561,32,13397.0,5.985506523261212e-07,-10.875,145,145,71153.0
